,urls
381,https://www.seek.com.au/job/37488511?type=standout
382,https://www.seek.com.au/job/37486428?type=standout
383,https://www.seek.com.au/job/37486412?type=standard
384,https://www.seek.com.au/job/37486137?type=standout
385,https://www.seek.com.au/job/37485524?type=standard
386,https://www.seek.com.au/job/37370140?type=standout
387,https://www.seek.com.au/job/37484964?type=standard
388,https://www.seek.com.au/job/37484092?type=standard
389,https://www.seek.com.au/job/37483638?type=standard
390,https://www.seek.com.au/job/37483264?type=standard
391,https://www.seek.com.au/job/37483250?type=standout
392,https://www.seek.com.au/job/37483237?type=standard
393,https://www.seek.com.au/job/37482311?type=standard
394,https://www.seek.com.au/job/37482154?type=standout
395,https://www.seek.com.au/job/37481562?type=standard
396,https://www.seek.com.au/job/37481238?type=standard
397,https://www.seek.com.au/job/37481199?type=standout
398,https://www.seek.com.au/job/37480665?type=standard
399,https://www.seek.com.au/job/37480755?type=standard
400,https://www.seek.com.au/job/37480574?type=standout
401,https://www.seek.com.au/job/37480198?type=standout
402,https://www.seek.com.au/job/37480018?type=standout
403,https://www.seek.com.au/job/37479904?type=standout
404,https://www.seek.com.au/job/37479714?type=standout
405,https://www.seek.com.au/job/37479715?type=standout
406,https://www.seek.com.au/job/37479380?type=standout
407,https://www.seek.com.au/job/37479352?type=standard
408,https://www.seek.com.au/job/37479009?type=standout
409,https://www.seek.com.au/job/37478762?type=standout
410,https://www.seek.com.au/job/37478451?type=standard
411,https://www.seek.com.au/job/37483584?type=standard
412,https://www.seek.com.au/job/37477486?type=standard
413,https://www.seek.com.au/job/37326158?type=standout
414,https://www.seek.com.au/job/37482136?type=standout
415,https://www.seek.com.au/job/37481617?type=standard
416,https://www.seek.com.au/job/37476255?type=standout
417,https://www.seek.com.au/job/37476223?type=standout
418,https://www.seek.com.au/job/37475927?type=standard
419,https://www.seek.com.au/job/37376352?type=standout
420,https://www.seek.com.au/job/37475574?type=standard
421,https://www.seek.com.au/job/37475707?type=standard
422,https://www.seek.com.au/job/37480798?type=standard
423,https://www.seek.com.au/job/37474466?type=standout
424,https://www.seek.com.au/job/37474465?type=standout
425,https://www.seek.com.au/job/37376351?type=standout
426,https://www.seek.com.au/job/37473851?type=standard
427,https://www.seek.com.au/job/37478097?type=standard
428,https://www.seek.com.au/job/37478194?type=standout
429,https://www.seek.com.au/job/37476820?type=standard
430,https://www.seek.com.au/job/37476819?type=standard
431,https://www.seek.com.au/job/37398659?type=standard
432,https://www.seek.com.au/job/37476588?type=standard
433,https://www.seek.com.au/job/37476587?type=standard
434,https://www.seek.com.au/job/37475477?type=standard
435,https://www.seek.com.au/job/37257023?type=standard
436,https://www.seek.com.au/job/37474764?type=standout
437,https://www.seek.com.au/job/37473535?type=standout
438,https://www.seek.com.au/job/37472608?type=standard
439,https://www.seek.com.au/job/37472606?type=standard
440,https://www.seek.com.au/job/37472028?type=standout
441,https://www.seek.com.au/job/37472995?type=standout
442,https://www.seek.com.au/job/37471224?type=standout
443,https://www.seek.com.au/job/37470776?type=standout
444,https://www.seek.com.au/job/37470418?type=standout
445,https://www.seek.com.au/job/37469889?type=standard
446,https://www.seek.com.au/job/37469767?type=standout
447,https://www.seek.com.au/job/37469191?type=standard
448,https://www.seek.com.au/job/37472439?type=standout
449,https://www.seek.com.au/job/37468900?type=standout
450,https://www.seek.com.au/job/37468592?type=standard
451,https://www.seek.com.au/job/37468148?type=standout
452,https://www.seek.com.au/job/37467858?type=standard
453,https://www.seek.com.au/job/37467857?type=standard
454,https://www.seek.com.au/job/37467707?type=standard
455,https://www.seek.com.au/job/37466444?type=standard
456,https://www.seek.com.au/job/37466232?type=standout
457,https://www.seek.com.au/job/37306231?type=standard
458,https://www.seek.com.au/job/37469317?type=standard
459,https://www.seek.com.au/job/37403880?type=standout
460,https://www.seek.com.au/job/37538319?type=standard
461,https://www.seek.com.au/job/37533737?type=standard
462,https://www.seek.com.au/job/37523713?type=standout
463,https://www.seek.com.au/job/37523013?type=standout
464,https://www.seek.com.au/job/37531428?type=standout
465,https://www.seek.com.au/job/37431137?type=standout
466,https://www.seek.com.au/job/37388850?type=standard
467,https://www.seek.com.au/job/37483623?type=standard
468,https://www.seek.com.au/job/37345680?type=standout
469,https://www.seek.com.au/job/37468923?type=standard
470,https://www.seek.com.au/job/37468905?type=standard
471,https://www.seek.com.au/job/37468904?type=standard
472,https://www.seek.com.au/job/37463632?type=standard
473,https://www.seek.com.au/job/37463320?type=standout
474,https://www.seek.com.au/job/37463168?type=standard
475,https://www.seek.com.au/job/37467856?type=standard
476,https://www.seek.com.au/job/37462738?type=standard
477,https://www.seek.com.au/job/37465890?type=standard
478,https://www.seek.com.au/job/37464018?type=standout
479,https://www.seek.com.au/job/37463984?type=standout
480,https://www.seek.com.au/job/37464268?type=standout
481,https://www.seek.com.au/job/37464267?type=standout
482,https://www.seek.com.au/job/37463843?type=standout
483,https://www.seek.com.au/job/37383220?type=standard
484,https://www.seek.com.au/job/37390214?type=standard
485,https://www.seek.com.au/job/37435417?type=standard
486,https://www.seek.com.au/job/37494339?type=standard
487,https://www.seek.com.au/job/37352758?type=standout
488,https://www.seek.com.au/job/37455284?type=standard
489,https://www.seek.com.au/job/37384284?type=standard
490,https://www.seek.com.au/job/37383128?type=standard
491,https://www.seek.com.au/job/37414057?type=standard
492,https://www.seek.com.au/job/37305614?type=standard
493,https://www.seek.com.au/job/37364261?type=standard
494,https://www.seek.com.au/job/37425064?type=standout
495,https://www.seek.com.au/job/37323480?type=standout
496,https://www.seek.com.au/job/37499299?type=standard
497,https://www.seek.com.au/job/37436990?type=standout
498,https://www.seek.com.au/job/37356324?type=standout
499,https://www.seek.com.au/job/37356322?type=standout
500,https://www.seek.com.au/job/37458295?type=standard
501,https://www.seek.com.au/job/37458288?type=standard
502,https://www.seek.com.au/job/37457480?type=standard
503,https://www.seek.com.au/job/37457593?type=standout
504,https://www.seek.com.au/job/37456182?type=standout
505,https://www.seek.com.au/job/37455365?type=standard
506,https://www.seek.com.au/job/37455155?type=standout
507,https://www.seek.com.au/job/37455106?type=standard
508,https://www.seek.com.au/job/37454949?type=standard
509,https://www.seek.com.au/job/37454603?type=standard
510,https://www.seek.com.au/job/37453897?type=standard
511,https://www.seek.com.au/job/37457931?type=standard
512,https://www.seek.com.au/job/37453493?type=standard
513,https://www.seek.com.au/job/37457972?type=standout
514,https://www.seek.com.au/job/37456596?type=standout
515,https://www.seek.com.au/job/37276050?type=standard
516,https://www.seek.com.au/job/37457174?type=standout
517,https://www.seek.com.au/job/37456233?type=standout
518,https://www.seek.com.au/job/37451845?type=standout
519,https://www.seek.com.au/job/37451755?type=standout
520,https://www.seek.com.au/job/37455859?type=standout
521,https://www.seek.com.au/job/37451718?type=standard
522,https://www.seek.com.au/job/37451717?type=standard
523,https://www.seek.com.au/job/37451130?type=standout
524,https://www.seek.com.au/job/37454472?type=standard
525,https://www.seek.com.au/job/37450785?type=standard
526,https://www.seek.com.au/job/37450906?type=standard
527,https://www.seek.com.au/job/37454379?type=standard
528,https://www.seek.com.au/job/37454595?type=standout
529,https://www.seek.com.au/job/37450541?type=standout
530,https://www.seek.com.au/job/37450601?type=standout
531,https://www.seek.com.au/job/37450527?type=standard
532,https://www.seek.com.au/job/37450401?type=standard
533,https://www.seek.com.au/job/37450254?type=standard
534,https://www.seek.com.au/job/37454183?type=standout
535,https://www.seek.com.au/job/37449235?type=standard
536,https://www.seek.com.au/job/37449193?type=standard
537,https://www.seek.com.au/job/37449262?type=standard
538,https://www.seek.com.au/job/37378290?type=standout
539,https://www.seek.com.au/job/37452855?type=standout
540,https://www.seek.com.au/job/37452856?type=standout
541,https://www.seek.com.au/job/37448986?type=standard
542,https://www.seek.com.au/job/37448815?type=standard
543,https://www.seek.com.au/job/37452207?type=standard
544,https://www.seek.com.au/job/37452206?type=standard
545,https://www.seek.com.au/job/37452403?type=standard
546,https://www.seek.com.au/job/37450707?type=standard
547,https://www.seek.com.au/job/37525584?type=standard
548,https://www.seek.com.au/job/37450174?type=standout
549,https://www.seek.com.au/job/37450040?type=standout
550,https://www.seek.com.au/job/37449528?type=standout
551,https://www.seek.com.au/job/37448155?type=standard
552,https://www.seek.com.au/job/37448069?type=standout
553,https://www.seek.com.au/job/37448055?type=standout
554,https://www.seek.com.au/job/37372439?type=standard
555,https://www.seek.com.au/job/37447047?type=standard
556,https://www.seek.com.au/job/37447002?type=standout
557,https://www.seek.com.au/job/37446662?type=standard
558,https://www.seek.com.au/job/37446650?type=standard
559,https://www.seek.com.au/job/37446647?type=standout
560,https://www.seek.com.au/job/37446283?type=standard
561,https://www.seek.com.au/job/37445961?type=standout
562,https://www.seek.com.au/job/37445712?type=standard
563,https://www.seek.com.au/job/37445787?type=standout
564,https://www.seek.com.au/job/37445597?type=standard
565,https://www.seek.com.au/job/37445638?type=standout
566,https://www.seek.com.au/job/37445153?type=standout
567,https://www.seek.com.au/job/37444193?type=standard
568,https://www.seek.com.au/job/37443956?type=standard
569,https://www.seek.com.au/job/37443666?type=standard
570,https://www.seek.com.au/job/37443648?type=standout
571,https://www.seek.com.au/job/37446693?type=standout
572,https://www.seek.com.au/job/37446833?type=standard
573,https://www.seek.com.au/job/36078895?type=standard
574,https://www.seek.com.au/job/37443109?type=standard
575,https://www.seek.com.au/job/37443110?type=standard
576,https://www.seek.com.au/job/37442972?type=standout
577,https://www.seek.com.au/job/37442973?type=standout
578,https://www.seek.com.au/job/37442690?type=standard
579,https://www.seek.com.au/job/37445841?type=standard
580,https://www.seek.com.au/job/37445840?type=standard
581,https://www.seek.com.au/job/37446227?type=standard
