,urls
418,https://www.seek.com.au/job/37477471?type=standard
419,https://www.seek.com.au/job/37476694?type=standout
420,https://www.seek.com.au/job/37476270?type=standard
421,https://www.seek.com.au/job/37475390?type=standard
422,https://www.seek.com.au/job/37475293?type=standout
423,https://www.seek.com.au/job/37473753?type=standout
424,https://www.seek.com.au/job/37482113?type=standout
425,https://www.seek.com.au/job/37481906?type=standout
426,https://www.seek.com.au/job/37486425?type=standard
427,https://www.seek.com.au/job/37478967?type=standout
428,https://www.seek.com.au/job/37479942?type=standard
429,https://www.seek.com.au/job/37472409?type=standout
430,https://www.seek.com.au/job/37479544?type=standout
431,https://www.seek.com.au/job/37473598?type=standard
432,https://www.seek.com.au/job/37471420?type=standout
433,https://www.seek.com.au/job/37470976?type=standout
434,https://www.seek.com.au/job/37469855?type=standard
435,https://www.seek.com.au/job/37375843?type=standout
436,https://www.seek.com.au/job/37521125?type=standout
437,https://www.seek.com.au/job/37465244?type=standout
438,https://www.seek.com.au/job/37463233?type=standard
439,https://www.seek.com.au/job/37462106?type=standard
440,https://www.seek.com.au/job/37472615?type=standard
441,https://www.seek.com.au/job/37472616?type=standard
442,https://www.seek.com.au/job/37469298?type=standard
443,https://www.seek.com.au/job/37470018?type=standard
444,https://www.seek.com.au/job/37468441?type=standard
445,https://www.seek.com.au/job/37471880?type=standard
446,https://www.seek.com.au/job/37469481?type=standard
447,https://www.seek.com.au/job/37466887?type=standout
448,https://www.seek.com.au/job/37524389?type=standard
449,https://www.seek.com.au/job/37524512?type=standard
450,https://www.seek.com.au/job/37524491?type=standard
451,https://www.seek.com.au/job/37524498?type=standout
452,https://www.seek.com.au/job/37524474?type=standard
453,https://www.seek.com.au/job/37524442?type=standout
454,https://www.seek.com.au/job/37524412?type=standard
455,https://www.seek.com.au/job/37509374?type=standard
456,https://www.seek.com.au/job/37524320?type=standard
457,https://www.seek.com.au/job/37524227?type=standard
458,https://www.seek.com.au/job/37524219?type=standard
459,https://www.seek.com.au/job/37524204?type=standard
460,https://www.seek.com.au/job/37517689?type=standard
461,https://www.seek.com.au/job/37524144?type=standout
462,https://www.seek.com.au/job/37524134?type=standout
463,https://www.seek.com.au/job/37524103?type=standard
464,https://www.seek.com.au/job/37524041?type=standard
465,https://www.seek.com.au/job/37524018?type=standard
466,https://www.seek.com.au/job/37524013?type=standout
467,https://www.seek.com.au/job/37523972?type=standout
468,https://www.seek.com.au/job/37523955?type=standout
469,https://www.seek.com.au/job/37523925?type=standard
470,https://www.seek.com.au/job/37523822?type=standard
471,https://www.seek.com.au/job/37523812?type=standard
472,https://www.seek.com.au/job/37523807?type=standard
473,https://www.seek.com.au/job/37523782?type=standout
474,https://www.seek.com.au/job/37523766?type=standout
475,https://www.seek.com.au/job/37524543?type=standout
476,https://www.seek.com.au/job/37523620?type=standard
477,https://www.seek.com.au/job/37523614?type=standard
478,https://www.seek.com.au/job/37460436?type=standout
479,https://www.seek.com.au/job/37524432?type=standard
480,https://www.seek.com.au/job/37523530?type=standout
481,https://www.seek.com.au/job/37523508?type=standard
482,https://www.seek.com.au/job/37524395?type=standard
483,https://www.seek.com.au/job/37524382?type=standard
484,https://www.seek.com.au/job/37523481?type=standard
485,https://www.seek.com.au/job/37523458?type=standard
486,https://www.seek.com.au/job/37523461?type=standard
487,https://www.seek.com.au/job/37524353?type=standout
488,https://www.seek.com.au/job/37524352?type=standout
489,https://www.seek.com.au/job/37523443?type=standout
490,https://www.seek.com.au/job/37524293?type=standard
491,https://www.seek.com.au/job/37524289?type=standard
492,https://www.seek.com.au/job/37523387?type=standard
